1	 1	 16.369217	 1.590371	 0.046406	 14.778846	 1220.462891	 39128124.000000	 755.571838	 0.000000	 1.000000	 0.000000
1	 2	 7.302422	 1.777548	 0.063394	 5.524874	 2207.448486	 51117.199219	 1232.756714	 0.006256	 0.999995	 0.000000
1	 3	 24.384609	 0.977705	 0.094832	 23.406904	 1327.128906	 609900224.000000	 712.702454	 0.000000	 1.000000	 34.000000
1	 4	 51.615993	 0.968315	 0.038949	 50.647678	 1131.039307	 258312454144.000000	 694.104370	 0.000000	 1.000000	 13.000000
1	 5	 4.758479	 3.450560	 0.011913	 1.307920	 1247.328613	 1548.115234	 439.008881	 0.045505	 0.999896	 0.000000
1	 6	 12.937122	 2.363146	 0.027888	 10.573977	 1172.292847	 4025767.250000	 736.174438	 0.000000	 1.000000	 0.000000
1	 7	 6.229326	 3.510655	 0.016032	 2.718670	 1029.538452	 11871.750977	 458.630859	 0.004313	 0.999991	 0.000000
1	 8	 1.914047	 0.927349	 0.126284	 0.986697	 1204.785522	 1.219182	 634.649780	 13.689628	 0.978430	 0.000000
1	 9	 10.204491	 1.501493	 0.074911	 8.702998	 1343.752930	 612039.562500	 992.235474	 0.000113	 1.000000	 0.000000
1	 10	 3.816119	 2.107303	 0.038653	 1.708816	 1279.766479	 316.443359	 917.303894	 0.649929	 0.999291	 0.000000
1	 11	 2.578459	 1.682724	 0.041483	 0.895736	 2991.290039	 10.348854	 1433.671509	 7.838229	 0.994533	 0.000000
1	 12	 7.438363	 1.652167	 0.072189	 5.786196	 1672.474243	 59791.656250	 877.034851	 0.004295	 0.999995	 0.000000
1	 13	 3.518217	 1.582246	 0.070432	 1.935972	 1312.326660	 131.193481	 400.064117	 0.590076	 0.998525	 0.000000
1	 14	 8.708980	 0.763587	 0.337816	 7.945393	 1570.923828	 205465.875000	 1180.840820	 0.014690	 0.999988	 0.000000
1	 15	 2.483441	 2.115002	 0.013344	 0.368439	 1585.656494	 7.713130	 1166.287354	 6.318533	 0.994582	 0.000000
1	 16	 9.576429	 1.719101	 0.060246	 7.857328	 1161.682373	 405925.656250	 453.667389	 0.000085	 1.000000	 0.000000
1	 17	 11.235209	 1.003998	 0.163653	 10.231212	 1578.683350	 1201771.875000	 546.202087	 0.000080	 1.000000	 0.000000
1	 18	 5.372080	 3.248723	 0.017382	 2.123357	 1477.485840	 3554.206787	 630.665955	 0.025626	 0.999959	 0.000000
1	 19	 5.677560	 2.338922	 0.038292	 3.338639	 1803.861816	 5464.888672	 1340.432007	 0.049086	 0.999963	 0.000000
1	 20	 2.650903	 1.608654	 0.049769	 1.042249	 2133.651855	 12.629135	 1033.827026	 5.259734	 0.994912	 0.000000
1	 21	 2.608112	 0.650800	 0.335940	 1.957312	 1514.114746	 10.115127	 752.339966	 10.085817	 0.986594	 0.000000
1	 22	 8.437191	 1.314609	 0.106471	 7.122582	 1603.112793	 182672.906250	 803.356323	 0.001759	 0.999998	 0.000000
1	 23	 5.730816	 2.597412	 0.030851	 3.133404	 3561.370117	 5917.452637	 1578.471680	 0.046469	 0.999971	 0.000000
1	 24	 24.611963	 1.673837	 0.026829	 22.938126	 1108.852295	 692490944.000000	 471.322998	 0.000000	 1.000000	 32.000000
1	 25	 3.627166	 1.193378	 0.127720	 2.433788	 1050.126709	 181.646820	 414.704956	 0.740210	 0.998215	 0.000000
1	 26	 3.286982	 1.887450	 0.043486	 1.399532	 1287.365112	 71.710556	 980.978455	 1.707098	 0.998260	 0.000000
1	 27	 4.672404	 2.647277	 0.026229	 2.025127	 1318.347412	 1365.207275	 844.721008	 0.127603	 0.999849	 0.000000
1	 28	 10.180634	 2.542882	 0.028959	 7.637751	 1706.162720	 611510.937500	 751.098022	 0.000020	 1.000000	 0.000000
1	 29	 5.743188	 3.453351	 0.015688	 2.289837	 1159.965942	 6053.485840	 416.428650	 0.008757	 0.999979	 0.000000
1	 30	 3.782030	 2.658803	 0.019177	 1.123227	 1514.862915	 285.269104	 1059.739380	 0.645831	 0.999391	 0.000000
1	 31	 2.657891	 1.723198	 0.040782	 0.934693	 1693.810791	 12.889503	 1224.821655	 5.850653	 0.995223	 0.000000
1	 32	 6.933167	 1.696850	 0.069995	 5.236317	 1690.244141	 29808.417969	 854.198120	 0.008235	 0.999990	 0.000000
1	 33	 16.843777	 1.850905	 0.033816	 14.992871	 2463.965820	 47245276.000000	 1560.715820	 0.000000	 1.000000	 0.000000
1	 34	 6.027455	 1.681386	 0.072714	 4.346069	 1504.487061	 8293.680664	 684.510986	 0.025039	 0.999963	 0.000000
1	 35	 6.718845	 2.338524	 0.038670	 4.380322	 1394.699951	 23143.941406	 780.089722	 0.005744	 0.999993	 0.000000
1	 36	 2.925258	 1.552308	 0.062312	 1.372950	 1233.006836	 26.659676	 730.794617	 2.574561	 0.996477	 0.000000
1	 37	 5.374981	 2.329110	 0.038103	 3.045871	 1719.103516	 3543.831055	 961.292236	 0.056371	 0.999941	 0.000000
1	 38	 9.486392	 2.732656	 0.026449	 6.753736	 1370.275391	 386483.312500	 651.399048	 0.000046	 1.000000	 0.000000
1	 39	 5.199518	 1.057194	 0.176454	 4.142324	 1606.935425	 2683.657715	 1227.661133	 0.352304	 0.999713	 0.000000
1	 40	 2.223203	 1.745184	 0.024281	 0.478019	 1995.289185	 3.766677	 1300.022095	 11.767676	 0.990948	 0.000000
1	 41	 9.835107	 1.814378	 0.053775	 8.020729	 635.663574	 474354.906250	 500.894012	 0.000055	 1.000000	 0.000000
1	 42	 12.672247	 1.297569	 0.086841	 11.374678	 995.441467	 3394816.750000	 642.178528	 0.000003	 1.000000	 0.000000
1	 43	 4.611382	 3.037333	 0.017503	 1.574049	 1458.464966	 1244.385376	 1139.066284	 0.166659	 0.999854	 0.000000
1	 44	 1.977444	 0.749956	 0.204641	 1.227488	 934.306580	 1.663839	 625.141785	 14.776631	 0.976363	 0.000000
1	 45	 4.220231	 3.631959	 0.005973	 0.588271	 1978.599609	 736.482117	 613.302246	 0.146725	 0.999761	 0.000000
1	 46	 9.597774	 1.797447	 0.055453	 7.800327	 1597.424805	 412091.593750	 1219.478882	 0.000195	 1.000000	 0.000000
1	 47	 3.375311	 0.532791	 0.568756	 2.842520	 1620.820679	 72.702431	 844.760681	 6.928345	 0.991798	 0.000000
1	 48	 12.457805	 2.298023	 0.030148	 10.159782	 1347.119873	 3019007.250000	 832.176758	 0.000001	 1.000000	 0.000000
1	 49	 11.206120	 1.585836	 0.063635	 9.620285	 1406.017456	 1228372.125000	 916.114929	 0.000019	 1.000000	 0.000000
1	 50	 9.704226	 1.673989	 0.062820	 8.030236	 2066.837646	 439012.937500	 1609.475220	 0.000270	 1.000000	 0.000000
1	 51	 4.364674	 1.567090	 0.080097	 2.797583	 1277.430786	 868.248047	 651.248718	 0.289983	 0.999555	 0.000000
1	 52	 16.147144	 1.914545	 0.033138	 14.232599	 1585.651611	 35585848.000000	 928.110657	 0.000000	 1.000000	 0.000000
1	 53	 6.650599	 1.954281	 0.054269	 4.696318	 1288.781494	 20745.974609	 536.961670	 0.005955	 0.999989	 0.000000
1	 54	 7.805240	 2.104973	 0.045601	 5.700267	 2306.229980	 103284.304688	 958.831543	 0.001601	 0.999998	 0.000000
1	 55	 10.757297	 2.167706	 0.037038	 8.589590	 984.339783	 911224.562500	 397.669678	 0.000006	 1.000000	 0.000000
1	 56	 2.034146	 1.146103	 0.082490	 0.888043	 1327.760498	 2.209155	 709.473022	 11.162398	 0.984267	 0.000000
1	 57	 3.080688	 1.964052	 0.035425	 1.116636	 1306.472656	 41.663891	 454.968872	 1.043417	 0.997707	 0.000000
1	 58	 9.510123	 2.191458	 0.039039	 7.318665	 1331.697998	 391166.968750	 662.556396	 0.000073	 1.000000	 0.000000
1	 59	 2.458691	 1.904996	 0.023000	 0.553696	 1108.406250	 7.298670	 412.650940	 2.478070	 0.993995	 0.000000
1	 60	 2.045271	 1.405007	 0.045693	 0.640264	 1503.606934	 2.327121	 475.840637	 6.413728	 0.986521	 0.000000
1	 61	 2.207451	 1.527897	 0.040955	 0.679554	 1588.738892	 3.626396	 1030.872803	 10.396687	 0.989915	 0.000000
1	 62	 3.999374	 2.129475	 0.039360	 1.869899	 1995.839233	 503.656952	 1059.727783	 0.562633	 0.999469	 0.000000
1	 63	 1.918289	 1.815829	 0.005637	 0.102460	 1927.890991	 1.342946	 1410.824585	 19.830496	 0.985944	 0.000000
1	 64	 0.873384	 0.573612	 0.103939	 0.299772	 1409.816772	 0.001861	 579.411987	 60.337597	 0.895864	 0.000000
2	 1	 4.054171	 0.007520	 118.235405	 4.046650	 3260677.000000	 0.000050	 1956406.250000	 128606.585938	 0.934264	 0.000000
2	 2	 4.609670	 0.023757	 44.205330	 4.585913	 4259.849121	 0.072359	 2555.866211	 141.200897	 0.944754	 0.000000
2	 3	 2.620849	 0.002985	 187.264709	 2.617864	 50825020.000000	 0.000000	 30495012.000000	 998504.812500	 0.967257	 0.000000
2	 4	 2.572590	 0.001263	 405.185333	 2.571326	 21526038528.000000	 0.000000	 12915622912.000000	 1331281.875000	 0.999897	 0.000000
2	 5	 8.666883	 0.141074	 10.464547	 8.525809	 129.060867	 5684.128418	 77.451263	 0.276034	 0.996436	 0.000000
2	 6	 6.290961	 0.016306	 84.594604	 6.274656	 335480.593750	 0.016340	 201288.359375	 5949.217773	 0.970444	 0.000000
2	 7	 9.297954	 0.083659	 21.750967	 9.214294	 989.348267	 940.452087	 593.591858	 2.782388	 0.995313	 0.000000
2	 8	 2.413603	 0.070561	 7.906209	 2.343043	 0.110153	 0.466337	 13.750587	 1.401046	 0.898110	 0.000000
2	 9	 3.854195	 0.012554	 69.631477	 3.841640	 51003.320312	 0.001054	 30601.978516	 2524.553711	 0.917504	 0.000000
2	 10	 5.656714	 0.085430	 13.674396	 5.571284	 26.441944	 90.937523	 16.472097	 0.358945	 0.978209	 0.000000
2	 11	 4.340991	 0.119781	 7.170033	 4.221210	 0.880561	 57.886520	 8.355671	 0.257695	 0.969159	 0.000000
2	 12	 4.358856	 0.021524	 46.296787	 4.337332	 4982.731445	 0.037452	 2989.587158	 186.358063	 0.937664	 0.000000
2	 13	 4.226593	 0.060762	 15.494816	 4.165831	 10.994681	 6.003873	 7.149750	 0.347330	 0.951421	 0.000000
2	 14	 2.089483	 0.007654	 63.596924	 2.081829	 17122.974609	 0.000020	 10273.308594	 1798.628052	 0.824922	 0.000000
2	 15	 5.456429	 0.252765	 2.948846	 5.203664	 0.656170	 1567.281128	 6.704190	 0.046797	 0.993020	 0.000000
2	 16	 4.394345	 0.015824	 62.864651	 4.378521	 33827.160156	 0.008665	 20296.283203	 1310.151611	 0.935449	 0.000000
2	 17	 2.690259	 0.007475	 81.866058	 2.682784	 100147.703125	 0.000029	 60088.593750	 8243.668945	 0.862808	 0.000000
2	 18	 8.576799	 0.096757	 16.988590	 8.480042	 296.230042	 1268.823975	 177.735962	 0.999374	 0.994377	 0.000000
2	 19	 6.044577	 0.049453	 26.712940	 5.995124	 455.471283	 9.775269	 273.293518	 6.751657	 0.975295	 0.000000
2	 20	 4.378648	 0.106718	 8.342970	 4.271930	 1.073040	 44.174774	 5.891191	 0.194761	 0.966940	 0.000000
2	 21	 1.805793	 0.028500	 15.692090	 1.777293	 0.886734	 0.008382	 10.591574	 1.797070	 0.830330	 0.000000
2	 22	 3.497958	 0.014119	 56.991306	 3.483839	 15222.871094	 0.001917	 9133.647461	 858.751465	 0.905979	 0.000000
2	 23	 6.676829	 0.056979	 25.070318	 6.619850	 493.176727	 27.531986	 295.919098	 5.276327	 0.982170	 0.000000
2	 24	 4.413768	 0.005097	 183.507690	 4.408671	 57707580.000000	 0.000003	 34624548.000000	 504229.593750	 0.985437	 0.000000
2	 25	 3.178555	 0.038345	 19.483076	 3.140210	 15.240961	 0.225546	 9.822551	 0.872955	 0.911127	 0.000000
2	 26	 5.043957	 0.092786	 11.200605	 4.951171	 6.015801	 61.989151	 5.292626	 0.142827	 0.973014	 0.000000
2	 27	 6.830111	 0.085233	 16.203640	 6.744878	 113.833153	 267.156860	 68.387970	 0.899404	 0.986849	 0.000000
2	 28	 6.534211	 0.023579	 61.104904	 6.510632	 50959.246094	 0.167133	 30575.546875	 777.535522	 0.974570	 0.000000
2	 29	 8.993652	 0.094125	 18.320267	 8.899528	 504.497833	 1373.207886	 302.683044	 1.460367	 0.995175	 0.000000
2	 30	 6.919693	 0.137156	 8.987735	 6.782537	 23.827986	 1599.861206	 14.909286	 0.121863	 0.991826	 0.000000
2	 31	 4.603320	 0.120619	 7.481622	 4.482700	 1.093872	 91.365150	 6.495128	 0.176071	 0.972892	 0.000000
2	 32	 4.538219	 0.024725	 41.897533	 4.513494	 2484.126709	 0.088670	 1490.429077	 84.060951	 0.943599	 0.000000
2	 33	 4.698994	 0.008545	 119.946350	 4.690448	 3937106.250000	 0.000114	 2362263.750000	 114901.429688	 0.951360	 0.000000
2	 34	 4.460693	 0.029346	 34.775822	 4.431347	 691.237000	 0.221013	 414.709076	 23.220028	 0.944009	 0.000000
2	 35	 6.070180	 0.038311	 35.046440	 6.031868	 1928.716431	 3.285063	 1157.202759	 31.123217	 0.973105	 0.000000
2	 36	 4.157094	 0.081421	 10.989830	 4.075673	 2.251730	 13.892092	 3.907544	 0.169422	 0.956642	 0.000000
2	 37	 6.033545	 0.053785	 24.370775	 5.979760	 295.385651	 14.125131	 177.247925	 4.242036	 0.976067	 0.000000
2	 38	 7.100368	 0.028775	 54.032528	 7.071594	 32206.949219	 0.887447	 19324.166016	 372.928406	 0.980701	 0.000000
